Name;CodIBGE;Categoria;Longitude;Latitude
CHÁCARA BELVERDE;3528502;AUI;-46.58669636806971;-23.3507026680945
PARQUE VOTORANTIM;3528502;AUI;-46.5733065723562;-23.3437687429355
CHÁCARA MIRIM;3528502;AUI;-46.57733875018051;-23.3346754534159
QUINTA DOS CARVALHOS;3528502;AUI;-46.5807839807576;-23.3177021786376
VILA POPULAR;3528502;AUI;-46.5751463687104;-23.3305872628042
PORTAL CASA GRANDE;3528502;AUI;-46.5716594059569;-23.331422957944
PARQUE NÁUTICO DA CANTAREIRA - GLEBA 1;3528502;AUI;-46.57456414791359;-23.3165501943964
ANÉSIO BARBOSA;3528502;AUI;-46.56620857184451;-23.3356340146088
OÁSIS PAULISTA;3528502;AUI;-46.5538884317273;-23.342597423225
MONT BLANC;3528502;AUI;-46.6069818569028;-23.2874759033142
CIDADE JARDIM;3528502;AUI;-46.58553064781239;-23.3112303448136
SERRA MADRE;3528502;AUI;-46.5877355403031;-23.3050340664602
VILA ROSA;3528502;AUI;-46.5821450889746;-23.310719448958
PARQUES DINAMARCA;3528502;AUI;-46.5844779749109;-23.295123743314
CONJUNTO RESIDENCIAL MAIRIPORÃ - SAPESP;3528502;AUI;-46.5747294309287;-23.3125683822575
CANADÁ VILLAGE;3528502;AUI;-46.5772940067872;-23.2865143676436
JARDIM HENRIQUE MARTINS;3528502;AUI;-46.5702201212842;-23.3110080742964
CHÁCARA DOM BOSCO;3528502;AUI;-46.5641181972885;-23.3057432345052
JARDIM AUGUSTO COIMBRA;3528502;AUI;-46.56376741741081;-23.29606662749021
JARDIM GRAMADO DE MAIRIPORÃ;3528502;AUI;-46.55053301510889;-23.2938498136804
BAIRRO DO IARA;3504107;AUI;-46.702939914076;-23.2126628393852
ESTÂNCIA SÃO PAULO;3525201;AUI;-46.7094931301964;-23.2008531514787
TERRAS DE JARINU;3525201;AUI;-46.6983743878568;-23.2034904697485
ESTÂNCIA SÃO MIGUEL;3525201;AUI;-46.69160993441389;-23.166438999317
CHÁCARA SANTO ANTÔNIO;3525201;AUI;-46.6889727030281;-23.18397749931661
ESTÂNCIA DIORY;3525201;AUI;-46.6595222199298;-23.1719227897009
ESTÂNCIA NOSSA SENHORA APARECIDA - ESTÂNCIA SÃO JOÃO;3525201;AUI;-46.7015015619953;-23.1580444993172
ESTÂNCIA SANTA LUCIA/WEEKEND - CAMPOS DE JOÃO LUCIO;3525201;AUI;-46.7058830128205;-23.1442229993175
ESTÂNCIA ALVORADA;3525201;AUI;-46.69878578639161;-23.1301279993178
ESTÂNCIA BELA VISTA - YPORANGA;3525201;AUI;-46.684817086513;-23.1574244993172
CONDOMÍNIO RECANTO DOS PALMARES;3504107;AUI;-46.6230006821076;-23.2260399993157
CONDOMÍNIO RANCHO MARINGÁ II;3504107;AUI;-46.6175691457689;-23.212888999316
CONDOMÍNIO RANCHO MARINGÁ I;3504107;AUI;-46.6072716176227;-23.208525999316
CONDOMÍNIO VITÓRIA RÉGIA;3504107;AUI;-46.612361651259;-23.1905674993165
PARQUE DAS ESTÂNCIAS;3532009;AUI;-46.79501183135489;-22.9026445925138
JARDIM REPOUSO;3532009;AUI;-46.8049881466395;-22.8727999408278
CONDOMÍNIO A MONTANHA;3532009;AUI;-46.7682959475677;-22.9199678235064
VEREDA PARAÍSO;3532009;AUI;-46.7815532766458;-22.8585246684514
SÃO SILVANO;3532009;AUI;-46.7351485863385;-22.91412068013671
DOS PEDROSOS OU JAGUARI;3501905;AUI;-46.7718902153477;-22.84655540712
CAMPING;3501905;AUI;-46.7618073797791;-22.8474478674914
BAIRRO DO PASSA TRÊS;3554953;AUI;-46.71761141750621;-22.8561302332736
CHÁCARA JK E TERRAS DE DOM PEDRO;3525201;AUI;-46.704379941692;-23.0630824993194
LAGOS DE JARINU;3525201;AUI;-46.6927934660599;-23.0601769993194
CONDOMÍNIO LITUANIKA;3504107;AUI;-46.6423674833348;-23.0187274993204
CONDOMÍNIO VALE ELDORADO;3504107;AUI;-46.6428006588216;-23.0153254993204
CONDOMÍNIO VILLAGE D'ATIBAIA;3504107;AUI;-46.6012528114919;-23.0444359993198
BAIRRO DO ARRAIAL;3554953;AUI;-46.6481840906006;-22.8352950479431
ITAPERU;3538709;AUI;-47.7425481059461;-22.6889169993279
CHÁCARAS PORTAL DO ITAQUERI;3511706;AUI;-47.7595139628538;-22.5357552582657
SANTA OLIMPIA;3538709;AUI;-47.7456974034051;-22.6145449993296
SANTANA;3538709;AUI;-47.7290880896614;-22.6241409993294
SANTA LUZIA;3511706;AUI;-47.71620262618969;-22.578929140654
RECREIO;3511706;AUI;-47.697922296655;-22.5838148699983
LAGEADO;3521101;AUI;-47.6910657457717;-22.4095189986688
ESTÂNCIA DE UBÁ;3523602;AUI;-47.7990459140903;-22.3012646152814
NÚCLEO URBANO DO PLANALTO DA SERRA VERDE;3523602;AUI;-47.7217642676754;-22.2343431366257
SÍTIO VALE VERDE;3512704;AUI;-47.6420869067762;-22.2332913368143
CRUZEIRO DO SUL;3545803;AUI;-47.47995370350001;-22.7404769993267
CAIUBI;3545803;AUI;-47.4759040444747;-22.7423479993267
CHÁCARAS HÉLICO;3545803;AUI;-47.4662930330802;-22.7605359993263
VALE DAS CIGARRAS;3545803;AUI;-47.46900163074;-22.7449954993266
RECREIO CHÁCARAS PARAÍSO;3545803;AUI;-47.4697018310283;-22.7388524993268
JARDIM CHÁCARA MORRO ALTO;3526902;AUI;-47.4327594294005;-22.7063339993275
JARDIM VALE VERDE;3526902;AUI;-47.416873932743;-22.6728254993283
CHÁCARA SANTA PAULA;3526902;AUI;-47.39886409571039;-22.69677499932771
RECANTO BEIRA RIO;3526902;AUI;-47.38900365169251;-22.6968209993277
CHÁCARA MONTE VERDE;3526902;AUI;-47.3813866185803;-22.685442499328
BAIRRO DO TATU / VILA PECIN;3526902;AUI;-47.3528402597;-22.6516894993288
VILA SÃO VICENTE;3526902;AUI;-47.4678967440974;-22.5930904993301
JARDIM SÃO FRANCISCO;3533403;AUI;-47.2480642416195;-22.765661250112
CHÁCARA ACAPULCO;3533403;AUI;-47.22892579603429;-22.76906234626581
RECANTO LAS PALMAS;3533403;AUI;-47.22585932469919;-22.7613311427011
CHÁCARA DE RECREIO REPRESA;3533403;AUI;-47.2210164599337;-22.741300648928
CHÁCARAS MORADA DE CAROLINA;3512803;AUI;-47.2340721790014;-22.6795646396047
LIMER-CART;3526902;AUI;-47.2882449734002;-22.5066694993322
CHÁCARAS SANTO OLÍVIO;3512803;AUI;-47.2229977067322;-22.6081099022531
CHÁCARAS SAN REMOS;3512803;AUI;-47.22754441587271;-22.5991107095726
CHÁCARAS RECREIO MONTREAL;3512803;AUI;-47.2285554879089;-22.5840554705765
FAZENDA CAMPININHA;3530706;AUI;-47.2306318691673;-22.2474091161264
BAIRRO CAJU;3526704;AUI;-47.1959607296411;-22.1737064636253
DISTRITO INDUSTRIAL COSMO FUZARO;3513702;AUI;-47.5661844600952;-21.8834713721716
CUCA FRESCA E ESTÂNCIA FLÁVIA;3540705;AUI;-47.5168350688707;-21.8585187072494
BAIRRO TAQUARI;3526704;AUI;-47.2908196162365;-22.1061357913258
BAIRRO TAQUARI PONTE;3526704;AUI;-47.2528999065253;-22.1012691333765
CHÁCARAS ITÁLIA;3512803;AUI;-47.1665708754974;-22.6892433599709
PROPRIEDADE DA UNIMETAL;3512803;AUI;-47.1604669255897;-22.6920112140187
CHÁCARAS RECREIO DO JAGUARI;3512803;AUI;-47.15672773017489;-22.6923857617738
CHÁCARAS RECANTO FELIZ;3512803;AUI;-47.1624449492649;-22.6523794943126
CHÁCARAS RECREIO COSMÓPOLIS;3512803;AUI;-47.1474659142615;-22.6722882500815
CHÁCARAS RECREIO MIRANTE DO JAGUARI;3512803;AUI;-47.1311550943539;-22.6900734737731
LOTEAMENTO RECREIO DO UIRAPURU;3512803;AUI;-47.1296492252366;-22.6810045369583
CHÁCARAS RECREIO DANÚBIO AZUL;3512803;AUI;-47.1064687973265;-22.689610790944
CHÁCARAS DE RECREIO DANÚBIO AZUL;3519055;AUI;-47.1007110954801;-22.6865839995403
SANTO ANTÔNIO;3519055;AUI;-47.0746572499542;-22.6715696863222
CHÁCARAS RECREIO FLORESTA;3524709;AUI;-47.0642112878882;-22.6674293788537
RECANTO PRIMAVERA;3503802;AUI;-47.1841013752832;-22.5272920184832
ÁREA INDUSTRIAL;3519055;AUI;-47.0719210461974;-22.6180875957886
VILA NOVA;3519055;AUI;-47.0706320476509;-22.6114227920126
PARQUE RESIDENCIAL DOS IMIGRANTES;3519055;AUI;-47.0688245343122;-22.6133118842073
CHÁCARAS CAMANDUCAIA;3519055;AUI;-47.03112165416749;-22.657417078126
CHÁCARAS BOM JARDIM;3524709;AUI;-46.9562320128696;-22.6852402082033
GUEDES;3524709;AUI;-46.9734188651257;-22.6645432639537
CHÁCARA SANTO ANTÔNIO DO JARDIM;3524709;AUI;-46.9393985677856;-22.6754443037636
NÚCLEO URBANO PARQUE ANA HELENA;3524709;AUI;-46.9449428705848;-22.6599936534181
RECANTO DO VALE VERDE;3548005;AUI;-46.914279147482;-22.6412993668404
CHÁCARAS RECREIO CAMPESTRE;3548005;AUI;-47.0014486319072;-22.5862836874448
CHÁCARAS SÃO FRANCISCO;3530805;AUI;-46.96940370105709;-22.5089334993321
CHÁCARAS SOL NASCENTE;3530805;AUI;-46.9654918792212;-22.4964634993324
JARDIM CÓRREGO BONITO;3548005;AUI;-46.9142006628173;-22.6251102405594
BAIRRO ARURÁ;3512209;AUI;-47.1805182219376;-22.2962109882637
CHÁCARA SÃO MARCELO;3530805;AUI;-46.9830358843911;-22.3986344993347
ÁREA DE PRESERVAÇÃO AMBIENTAL;3530805;AUI;-46.9883405853545;-22.3794855010508
RECANTO DO ORIÇANGA;3557303;AUI;-46.9707803568452;-22.2715091898602
RANCHO NOVO;3557303;AUI;-46.9710465844153;-22.2424134905077
FLOR DE PORCELANA;3501905;AUI;-46.8577020726647;-22.7339424993269
CHÁCARAS ANCONA;3501905;AUI;-46.85883978523349;-22.7253864993271
JARDIM BELA VISTA;3501905;AUI;-46.83655799947509;-22.7106759993274
PARQUE INDUSTRIAL;3501905;AUI;-46.8263182017923;-22.7085869993275
ALTO DA SERRA;3501905;AUI;-46.760238022122;-22.7443769993267
ESTÂNCIA NETINHO;3501905;AUI;-46.7847781804054;-22.7366529993268
PARQUE DO SOL;3501905;AUI;-46.7792793177553;-22.6811574993281
NOVA ERA;3501905;AUI;-46.775271535849;-22.6795379993282
JARDIM CACHOEIRA CHÁCARA CLIMÁTICA BOCAINA PLANALTO DA SERRA;3501905;AUI;-46.738063998432;-22.6899374993279
HAYDEE E ESTÂNCIA SEABRA;3501905;AUI;-46.743224246235;-22.684594499328
JARDIM SERRA DAS ESTÂNCIAS;3501905;AUI;-46.7243247106994;-22.6886394993279
TRÊS PONTES;3531209;AUI;-46.7192175732185;-22.6956920520992
PARQUE MUN. ADALGISO BATONI E PARQUE TURÍSTICO;3501905;AUI;-46.7404471861702;-22.6580029993287
PARQUE INDUSTRIAL;3551603;AUI;-46.7273049976738;-22.6473665561512
BRUMADO;3501905;AUI;-46.7948601761385;-22.5920574993302
BAIRRO DOS ALVES;3531209;AUI;-46.6949703133548;-22.7048439287035
BAIRRO DO FALCÃO;3531209;AUI;-46.6416841113825;-22.7086208635863
CONDOMÍNIO ORYPABA;3531209;AUI;-46.7099597808175;-22.6969466459776
GLEBA 1 RONALDO DEPRÊ DE FREITAS;3531209;AUI;-46.69092883498859;-22.6898176904855
SEM DENOMINAÇÃO;3538204;AUI;-46.56647463429471;-22.7761201334695
JARDIM DO SALTO;3551603;AUI;-46.6187784844263;-22.5486850328312
PONTE PRETA;3522604;AUI;-46.6822274289362;-22.4711659986659
JARDIM AEROPORTO;3500303;AUI;-46.9752003133333;-22.0830369993421
DISTRITO INDUSTRIAL;3500303;AUI;-46.9857410471246;-22.0744415143203
PARQUE DAS MACADÂMIAS;3556404;AUI;-46.97614105052651;-21.876207999347
RECANTO DA ESPUMA;3549706;AUI;-47.0176544827271;-21.6329159993528
AGRESTE;3515186;AUI;-46.7720084783635;-22.17168449934
BAIRRO PEDREGULHO;3549102;AUI;-46.863752286323;-21.8908442569387
AREIAS;3500402;AUI;-46.7230138539683;-21.8605019993474
PONTO DA CASCATA;3500402;AUI;-46.6832393832789;-21.8530909993476
CASCATA;3500402;AUI;-46.6729893288702;-21.8614464993474
PONTO DA CASCATA;3151800;AUI;-46.6776734126705;-21.8458919845569
DISTRITO INDUSTRIAL;3151800;AUI;-46.6412013192223;-21.8238721638545
CHÁCARA ALTO DA BOA VISTA;3151800;AUI;-46.6389899295893;-21.7717751277641
TRÊS BARRAS;3513900;AUI;-46.67979652181369;-21.6721160460201
QUILOMBO;3548500;AUI;-46.3703836214018;-23.8695699993011
NOSSA SENHORA DAS NEVES;3548500;AUI;-46.336835197418;-23.8898324993007
ILHA BARNABÉ;3548500;AUI;-46.3223998068617;-23.9149164993001
GUARAPÁ;3548500;AUI;-46.30855385871641;-23.8887289993007
MONTE CABRÃO;3548500;AUI;-46.28367416961721;-23.9181944993001
TRINDADE;3548500;AUI;-46.2531197740158;-23.9081779993003
CABUÇU;3548500;AUI;-46.2407427553243;-23.8864009993008
SEM DENOMINAÇÃO;3550308;AUI;-46.42249235493691;-23.5874109993075
SEM DENOMINAÇÃO;3550308;AUI;-46.4213839629371;-23.5875999993075
SEM DENOMINAÇÃO;3550308;AUI;-46.42107875;-23.5879159993075
SEM DENOMINAÇÃO;3550308;AUI;-46.4212244447853;-23.5868499993075
PINDORAMA;3530607;AUI;-46.24116226557191;-23.6495139993061
PARQUE NOVE DE JULHO;3530607;AUI;-46.2521697807084;-23.611694999307
PARQUE SÃO MARTINHO;3530607;AUI;-46.23379412406129;-23.6130244993069
JARDIM MARGARIDA;3530607;AUI;-46.2868206535509;-23.4846419993098
JARDIM NOVO HORIZONTE;3530607;AUI;-46.2797590171014;-23.47825899931
CONDOMÍNIO RESIDENCIAL ARUÃ BRISAS;3530607;AUI;-46.2685185417352;-23.4800059993099
CIDADE PARQUELÂNDIA;3530607;AUI;-46.25344053508711;-23.47624699931
FAZENDA CAPELINHA;3530607;AUI;-46.2412688168784;-23.47193899931011
JARDIM PIATÃ;3530607;AUI;-46.2820345283863;-23.46266099931031
CONDOMÍNIO RESIDENCIAL ARUÃ;3530607;AUI;-46.2624081333289;-23.4638849993103
VILA FELICITA/TABOR;3530607;AUI;-46.255963807633;-23.45033249931061
TABOÃO;3530607;AUI;-46.2512281419173;-23.4372814993109
SÍTIO CARACOL;3530607;AUI;-46.2377374109438;-23.4514184993105
CENTRO DE DETENÇÃO PROVISÓRIA DE MOGI DAS CRUZES;3530607;AUI;-46.2413588913396;-23.4278314993111
GRANJAS URUPÊS;3546801;AUI;-46.2670326598686;-23.3917354993119
IRIRÍ;3548500;AUI;-46.2097491042186;-23.8932389993006
CARUARA;3548500;AUI;-46.1955238984046;-23.8839004993008
BARROSO;3530607;AUI;-46.22410499748269;-23.6734474993056
JARDIM VIEIRA;3530607;AUI;-46.1998709366787;-23.4545599993105
"CONJUNTO HABITACIONAL VEREADOR JEFFERSON DA SILVA ""JÉ""";3530607;AUI;-46.1230217847432;-23.519286999309
"CONJUNTO HABITACIONAL VEREADOR JEFFERSON DA SILVA ""JÉ"" II";3530607;AUI;-46.1174986051654;-23.5176524993091
ESTRADA DO PROCÓPIO EM CÉSAR DE SOUZA;3530607;AUI;-46.1149852649886;-23.5063035007861
INDÚSTRIA DE CONSERVAS LUCCA;3530607;AUI;-46.1192217294365;-23.5016234993094
ESTRADA DO PROCÓPIO EM SABAÚNA;3530607;AUI;-46.1083949527003;-23.50491699930931
BAIRRO DO ALEGRE (BRAGANÇA);3545001;AUI;-45.9605694702006;-23.5390590942361
CHÁCARA HORTOLÂNDIA;3528502;AUI;-46.5319260172582;-23.3556412551774
SERTÃO GRANDE DA SERRA;3528502;AUI;-46.49459936778711;-23.3432026519835
JARDIM CINCO LAGOS DE SANTA MARIA;3528502;AUI;-46.5361381815878;-23.3046038169966
QUINTA DO SOL;3528502;AUI;-46.54797834267369;-23.288177789059
PORTAL DAS COLINAS;3528502;AUI;-46.5316465911727;-23.2876274623141
YPEVILLE;3528502;AUI;-46.5226747247023;-23.2825682945188
CHÁCARA CANÁRIO BELGA;3528502;AUI;-46.5319925570491;-23.2686636741364
ESTÂNCIA LADY ELISA;3528502;AUI;-46.53606445315369;-23.2657090306209
CHÁCARA EUCALIPTOS;3528502;AUI;-46.5201904742584;-23.2709849807065
JARDIM MON CHATEAU;3528502;AUI;-46.5019021953892;-23.3060408624684
PRINCE CONDOMÍNIO 2;3528502;AUI;-46.5024277029038;-23.2738109954465
PARQUE DAS FONTES;3528502;AUI;-46.4950199596463;-23.2574700216487
CHÁCARA SOL NASCENTE;3528502;AUI;-46.460650024754;-23.3442443204664
PARQUES DA ACLIMAÇÃO;3528502;AUI;-46.4620161597052;-23.3028073303139
CONDOMÍNIO CLUBE DA MONTANHA;3504107;AUI;-46.5436902772724;-23.2288475516134
SEM DENOMINAÇÃO;3507100;AUI;-46.4582087200473;-23.167921240882
SEM DENOMINAÇÃO;3507100;AUI;-46.45695269246109;-23.1223093355726
SEM DENOMINAÇÃO;3507100;AUI;-46.45467590030749;-23.1136541773304
ESTÂNCIA ARALU - GLEBA 2;3546801;AUI;-46.2646845544047;-23.3517744993128
SÍTIO SOSSEGO;3546801;AUI;-46.2307134276316;-23.3710599993124
CHÁCARAS BOA VISTA;3546801;AUI;-46.2373046301824;-23.3572729993127
CHÁCARAS RINCÃO FELIZ;3546801;AUI;-46.243963029513;-23.3509079993128
RECANTO BONANZA;3546801;AUI;-46.2953710168382;-23.3114619993137
RECANTO DO CÉU;3546801;AUI;-46.24040772620909;-23.297836499314
CONDOMÍNIO MONT CLAIR;3546801;AUI;-46.2340691157349;-23.256043999315
CONDOMÍNIO GREEN VILLAGE;3504107;AUI;-46.51059418393789;-23.0816799993189
BAIRRO BOA VISTA;3504107;AUI;-46.513295086238;-23.07142949931921
CONDOMÍNIO VALE DOS PINHEIROS;3504107;AUI;-46.5101154223222;-23.076987499319
CHÁCARAS ITAPETI;3546801;AUI;-46.2186730367647;-23.3718724993123
CHÁCARA GUANABARA;3530607;AUI;-46.1598813690408;-23.3534879993127
CHÁCARAS AQUARIUS;3546801;AUI;-46.2281212524661;-23.2888979993142
CONDOMÍNIO SANTA ISABEL;3546801;AUI;-46.218607209361;-23.2401234993153
CHÁCARA GUANABARA;3518305;AUI;-46.1249139207813;-23.3264489643441
PARQUE AGRINCO;3518305;AUI;-46.10457902235201;-23.3743835512808
22 DE ABRIL;3524402;AUI;-46.0695878085765;-23.2669025325943
VISTA AZUL;3524402;AUI;-46.0838079029881;-23.2449654995996
RECANTO DOS PÁSSAROS;3524402;AUI;-46.0762876731964;-23.2409489990821
CHÁCARAS PANORAMA;3546801;AUI;-46.19609294236601;-23.2359374993154
ÁGUAS DE IGARATÁ;3524402;AUI;-46.07609227353811;-23.2101039983894
VALE ENCANTADO;3524402;AUI;-46.040770420638;-23.3760534986244
RESSACA-CEPINHO;3524402;AUI;-45.9820588101033;-23.27289099862911
PAGADOR DE ANDRADE;3524402;AUI;-46.0050221565975;-23.2162094986316
URBANOVA;3524402;AUI;-45.9596592708373;-23.2107134725328
AVIBRÁS;3524402;AUI;-45.82239429403391;-23.3276144986266
GUAMIRIM;3508504;AUI;-45.721333480158;-23.1861122988714
CAÇAPAVA VELHA;3508504;AUI;-45.6439830074189;-23.119091898318
VILA VELHA;3554102;AUI;-45.6272435641441;-23.1127328329241
JARDIM MARACAIBO B;3554805;AUI;-45.63977671242569;-22.9596633690804
JARDIM MARACAIBO A;3554805;AUI;-45.6308433972142;-22.9623162680011
ZONA URBANA 3 MARACAIBO;3554805;AUI;-45.6312756094395;-22.9575573596358
ALBERTO RONCONI - FLÔR DO CAMPO;3554805;AUI;-45.6217391383357;-22.9596383622969
ZONA URBANA 5 AEROCLUBE;3554805;AUI;-45.5927013080019;-22.9461409941626
VILLAGE DA SERRA;3554805;AUI;-45.5904208157861;-22.9259253921234
CHÁCARAS RECANTO SÃO LUIZ;3554805;AUI;-45.5961799377381;-22.9164825805069
ZONA URBANA 2 PARQUE SÃO LUIZ;3554805;AUI;-45.5907075811173;-22.9004402377779
ZONA URBANA 7 ATERRADO;3554805;AUI;-45.5691099713469;-22.9603295015366
ZONA URBANA 4 RECANTO FELIZ;3554805;AUI;-45.508293850313;-22.9766032059014
ZONA URBANA 6 KANEGAI;3554805;AUI;-45.5706252665597;-22.9246078516656
RECANTO DE SÃO MARCOS;3143401;AUI;-46.4920692206932;-22.4039939481421
RIO DO PEIXE;3110608;AUI;-46.04768052834979;-22.5466365614966
CONGONHAL;3110608;AUI;-46.0247474983503;-22.5208945549574
CHACARAS PORTAL DA SERRA;3110301;AUI;-46.37351865583249;-21.9343989442281
PAÇO MUNICIPAL;3151800;AUI;-46.5442675495514;-21.8336229187387
CHACARAS SOL NASCENTE;3110301;AUI;-46.44578736948589;-21.836597714639
MORADA DO SOL;3105301;AUI;-46.41778209425791;-21.7302207501171
VALES DOS SONHOS;3105301;AUI;-46.4062688163652;-21.745210967917
CAIANA;3139003;AUI;-45.9459461095164;-21.6010704920099
JOSÉ DA ROSA;3548203;AUI;-45.7011356755913;-22.7786643169613
DISTRITO INDUSTRIAL;3152501;AUI;-45.8914830598426;-22.2754665197872
VILA NOSSA SENHORA APARECIDA;3152501;AUI;-45.8993635519664;-22.2035618947182
PEDRINHAS;3518404;AUI;-45.3561250183805;-22.7624281876984
FLORA;3169307;AUI;-45.362105465502;-21.6405104607244
AMADEU;3169307;AUI;-45.3291572540864;-21.6825808230432
CONDOMÍNIO RECREIO PANORAMA;3543402;AUI;-47.82198213758561;-21.3166744993604
CONDOMÍNIO ASSOCIAÇÃO MIL PÁSSAROS;3543402;AUI;-47.71486640066559;-21.1558249993643
CONDOMÍNIO ESTÂNCIA OURO VERDE;3543402;AUI;-47.68034854184609;-21.1380509993648
ESTÂNCIA BEIRA RIO;3525102;AUI;-47.81408243975029;-21.056922941251
CONDOMÍNIO VALE DO PIRIPAU;3543402;AUI;-47.6636663251185;-21.1328144993649
NHUMIRIM;3547601;AUI;-47.36787959288991;-21.5252761265419
VARJÃO;3551405;AUI;-47.5012723603037;-21.2537767260125
ESTÂNCIA TROPICAL;3513207;AUI;-47.48070351125121;-20.426268764924
BETEL;3513207;AUI;-47.4870928734233;-20.4191264987649
RESIDENCIAL BOSQUE DO SAGUÍ;3513207;AUI;-47.4229992221774;-20.4550047360109
RECANTO NOVA ALVORADA;3513207;AUI;-47.4150925786678;-20.4225059987648
VEREDA DOS CRISTAIS;3513207;AUI;-47.4070164726683;-20.4359489987641
RECANTO ARIZONA;3536307;AUI;-47.2997378503849;-20.636803552647
SEM DENOMINAÇÃO;3553609;AUI;-46.7532328738038;-21.4633650711968
TERMÓPOLIS;3164704;AUI;-46.834794404741;-20.9546912150132
MORRO DO BAÚ;3164704;AUI;-46.9588542387984;-20.8978586091291
CONDOMÍNIO ITAMBÉ;3115102;AUI;-46.9986184101712;-20.3874171912416
ESPELHO D'ÁGUA;3115102;AUI;-46.9848517097348;-20.4057661807834
PRAIAS DO LAGEADO II;3115102;AUI;-46.88033063750959;-20.486867811849
PORTO SEGURO;3115102;AUI;-46.8885283244446;-20.4651174701657
PRAIAS DO LAGEADO I;3115102;AUI;-46.87891448935761;-20.4621874359587
PORTAL DO ITAMBÉ;3115102;AUI;-46.8833964078166;-20.4573435093443
MARAVILHAS DO TOCO D'ÓLEO;3115102;AUI;-46.88801550810691;-20.4320090989934
PONTAL DO LAGO;3121209;AUI;-46.8996929709286;-20.3887246762793
VILA TRÊS FONTES;3152907;AUI;-46.82937327856131;-20.822624330358
REFÚGIO DO SOL;3115102;AUI;-46.86696776007999;-20.5157327998854
PRAIAS DO TOCO D'ÓLEO;3115102;AUI;-46.85233069196361;-20.5110931458524
SANTA BÁRBARA;3115102;AUI;-46.8062041372592;-20.5578035178575
PLANETA ÁGUA;3115102;AUI;-46.8631044934454;-20.4595687308109
RECANTO DO PORTO;3121209;AUI;-46.8598561307656;-20.4098673720606
VILLAGE DAS ÁGUAS CLARAS;3121209;AUI;-46.8423631160968;-20.3925590455841
REFÚGIO ECOLÓGICO DA CANASTRA;3121209;AUI;-46.7907572409345;-20.4200889485188
BAIRRO BREJÃO;3503000;AUI;-47.7869577245722;-20.1909956397465
ÁGUAS DA RIBALTA;3118205;AUI;-47.7414571151184;-19.9851113576907
PEIRÓPOLIS;3170107;AUI;-47.74371880837771;-19.7459205692835
MERGULHÃO;3543600;AUI;-47.4355213572103;-20.0633118199261
SANTA LUZIA;3543600;AUI;-47.39166128184079;-20.0923684987813
RANCHO FUNDO;3543600;AUI;-47.4525009278027;-20.0236519987847
SANTA ROSA;3170107;AUI;-47.8222608675171;-19.6595299774402
SANTA FÉ;3170107;AUI;-47.76094203376;-19.5699557316135
CHÁCARAS PRAIA DO RIO CLARO;3170107;AUI;-47.7175499224144;-19.5513825167462
PONTE ALTA;3170107;AUI;-47.6624541767096;-19.7000529450088
SÃO BASÍLIO;3170107;AUI;-47.6089607697463;-19.6330025359506
LOTEAMENTO NOVA PONTE / ALMEIDA CAMPUS;3145000;AUI;-47.6147223715188;-19.5361001704885
LOTEAMENTO NOVA PONTE;3145000;AUI;-47.6902254037932;-19.143078062064
PERDIZINHA;3149804;AUI;-47.3745041397437;-19.6470070967372
PAU DE ÓLEO;3149804;AUI;-47.37590410009269;-19.1991840267289
MACEGA;3149804;AUI;-47.2117067700927;-19.2488873190985
VILA RESIDENCIAL DE PEIXOTO;3129707;AUI;-47.06924828931021;-20.2966411139889
SÃO JOSÉ DA ANTINHA;3149804;AUI;-47.0064166040308;-19.3315915870977
JARDIM CIDADE NOVA;3104304;AUI;-46.1516296043128;-21.411998442025
JARDIM DOS IPÊS;3104304;AUI;-46.17544992609791;-21.2944112730234
RECANTO DAS GARÇAS;3102001;AUI;-46.1633998888678;-21.2832710985257
CONDOMÍNIO ESTAÇÃO;3104304;AUI;-46.11756325931331;-21.328398319525
CHÁCARAS DO LAZER;3101607;AUI;-46.0557037660744;-21.4525483129534
LAGOA PRATEADA;3101607;AUI;-45.9978949703445;-21.4645087229229
CASCALHO;3101607;AUI;-45.9988247459803;-21.3801476382658
HARMONIA;3101607;AUI;-45.9764471346799;-21.3541915632077
CHÁCARAS ESMERALDA;3101607;AUI;-45.9733190985166;-21.3464393172048
PONTAL DA ESMERALDA;3101607;AUI;-45.9729101862125;-21.3342049116181
CHÁCARAS TANGARÁ;3101607;AUI;-45.9779078196138;-21.3130384326848
ATERRO SANTA QUITÉRIA;3114402;AUI;-46.1450072152486;-21.0251630225052
HOTEL RESORT;3114402;AUI;-46.14230951614379;-21.0134206597992
FAZENDA SÃO GABRIEL;3114402;AUI;-46.0695320548648;-20.9690087678339
CACHOEIRA DA LAJE;3162948;AUI;-46.3173805021766;-20.7502152887605
NOSSA SENHORA DE FÁTIMA;3162948;AUI;-46.35097140752141;-20.6907180982598
FURNAS;3162948;AUI;-46.3377547280659;-20.6906035221651
FAZENDA DOS PINHEIROS;3114402;AUI;-46.1639508260512;-20.8603733883309
